commit,benchmark,measure,value
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.9675485008818342"
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.9518924655111425"
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.9480974925477819"
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.9417237142355626"
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.944553396327331"
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.9553142246750934"
"5b68669e050c408de7c7cadbca2019f628da08be","fluidsim","time_rel","0.9597043814886503"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","alloc","967430776"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9430780042164442"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","alloc","967425976"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9476074048201187"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9367836054185481"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9443082311733801"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9413012729844413"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9420442571127503"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9412786657400973"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.940179806362379"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.936695652173913"
"5b68669e050c408de7c7cadbca2019f628da08be","regression","time_rel","0.9321685508735869"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","alloc","1046356272"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9134253450439146"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","alloc","1046363720"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9275087052864832"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9323116219667943"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9307936507936508"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9370204603580562"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9383147853736089"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9215809284818067"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9179551909119595"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.922441195168468"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","kernelregression","time_rel","0.9310124560843182"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","alloc","259484632"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9740181268882175"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","alloc","259476912"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9824667472793229"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9969806763285025"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9878493317132442"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","1.0048076923076923"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9838226482923905"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9831932773109243"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9288537549407115"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","0.9642018779342724"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","psd","time_rel","1.0651272942569567"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","alloc","1513015872"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","1.0262048744731538"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","alloc","1513021752"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9410929737402414"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9808940158615718"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9646285104870244"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9334763948497854"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","1.0232304900181488"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.8962457337883958"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9196715458764727"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9234972677595629"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","fluidsim","time_rel","0.9517673048600883"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","alloc","967429344"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9161038037682189"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","alloc","967433408"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.939482318629238"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9661801352794588"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9364120781527532"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9150170648464163"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9676398170946183"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9321739130434783"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","1.0219058050383352"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.9538679914833216"
"e363d801900b1b3f92f96be061c76ac690ddb3b9","regression","time_rel","0.930911680911681"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","alloc","1046347544"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9198102016607355"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","alloc","1046347512"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9557585958163021"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9576229907452508"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9104620541058176"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9358635599327407"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9341001677450276"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9255780346820809"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.934574859103161"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9351053639846743"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","kernelregression","time_rel","0.9325708839647368"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","alloc","259473008"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.954855195911414"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","alloc","259468392"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.9411764705882353"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.9965141612200435"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","1.0"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.9459798994974874"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","1.0185758513931888"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.9893428063943164"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","1.0160729800173762"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.9660722053066552"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","psd","time_rel","0.9751605995717345"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","alloc","1513013272"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9430861179027438"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","alloc","1513003552"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9464089912280702"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9691907435300562"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9627346211809836"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9616938292241258"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.967126340715977"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9663434903047092"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.941747572815534"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9619988864142538"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","fluidsim","time_rel","0.9424410540915396"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","alloc","967380456"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9106680476437079"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","alloc","967389384"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9256354786371012"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9378029079159935"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9620357634112793"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9616648411829134"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9188829787234043"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9254691689008043"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9510752688172042"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9500271591526345"
"3732463d21a88cd090748c6f33b6d163fba7ce3e","regression","time_rel","0.9503239740820734"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","alloc","1046343304"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9474279253815715"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","alloc","1046348632"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9159008632692843"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.907281156258522"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9037828947368421"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9482521332232314"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9215840545502229"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9252903907074974"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.8894588355988715"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9191545574636724"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","kernelregression","time_rel","0.9282296650717703"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","alloc","259478512"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9746639089968977"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","alloc","259477880"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9813181110534509"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9745586708203531"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.955067920585162"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.98762109795479"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9750132908027646"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9674493062966915"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9881337648327939"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9714738510301109"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","psd","time_rel","0.9728033472803348"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","alloc","1513021072"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.942313593126726"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","alloc","1513017384"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9563091964558509"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9530261969286359"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9526252263126131"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9539254319490754"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9656534954407295"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9387236586459423"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.959608323133415"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9586563307493541"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","fluidsim","time_rel","0.9546144505160898"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","alloc","967429640"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9498632634457611"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","alloc","967414072"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9431092181320353"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9366090385198665"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9628749628749629"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.8628466930813776"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9053700065487885"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","1.0017123287671232"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9584280610587853"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.9590643274853802"
"feb68308f6bc996cea8ccc5f8e9f5ced6904fec6","regression","time_rel","0.979688987622977"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","alloc","1051934352"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9219064025265575"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","alloc","1051934024"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9223965763195435"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9158904882867627"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9193780593147135"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9302863754700609"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9198966408268734"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9203003176436615"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9218523878437048"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.921044992743106"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","kernelregression","time_rel","0.9246813441483199"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","alloc","260268624"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9852135815991236"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","alloc","260268656"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9756097560975611"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9771490750816104"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9809160305343511"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9770617149098852"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9745257452574526"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9814410480349345"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9890829694323144"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9831246597713664"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","psd","time_rel","0.9824945295404813"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","alloc","1518530328"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.956689608863522"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","alloc","1518529960"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9578736208625878"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9441674975074776"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9728453364817"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9555046621953214"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9633344294639922"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9602169981916817"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.953643461288224"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9665189561792221"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","fluidsim","time_rel","0.9651219911576879"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","alloc","972949376"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9490695396669931"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","alloc","972948456"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9420572916666667"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9461388708630759"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9456134671414697"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.943864229765013"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.945691056910569"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9416775884665793"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9337213061752344"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9442428241504454"
"40d9b8f15b5b257092b846438864e12cd0b3c98f","regression","time_rel","0.9346341463414634"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","alloc","1074795408"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9168443496801705"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","alloc","1074799784"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9243542435424354"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9229588704726827"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9226063016212909"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9240121580547113"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9179127250534025"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9260509358698987"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9229593396514828"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9242843951985227"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","kernelregression","time_rel","0.9238329238329239"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","psd","alloc","262545976"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","psd","time_rel","0.9771428571428571"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","psd","alloc","262551976"
"55394b6ecb2a26f66cb122653dd2f8550afd6ee9","psd","time_rel","0.9691252144082333"
